id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_latitude,pickup_longitude,ratecodeid,store_and_fwd_flag,dropoff_latitude,dropoff_longitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
10623,1,1/2/2016 14:38,1/2/2016 15:42,2,21.1,-73.78987885,40.64396667,2,N,-74.01113892,40.71486664,1,52,0,0.5,6,0,0.3,58.8
10624,2,1/2/2016 14:38,1/2/2016 15:30,1,20.66,-73.77671814,40.64530945,2,N,-73.9588089,40.77228165,1,52,0,0.5,11.67,5.54,0.3,70.01
10625,1,1/2/2016 14:38,1/2/2016 15:28,1,16.7,-73.77677155,40.64548111,1,N,-73.94330597,40.70785522,1,50,0,0.5,5,0,0.3,55.8
10626,1,1/2/2016 14:38,1/2/2016 15:36,1,18.6,-73.79013824,40.64371872,2,N,-73.99816132,40.76073456,2,52,0,0.5,0,5.54,0.3,58.34
10627,2,1/2/2016 14:38,1/2/2016 15:13,4,7.03,-73.78964996,40.64389038,1,N,-73.79232788,40.70811081,2,27,0,0.5,0,0,0.3,27.8
10628,2,1/2/2016 14:38,1/2/2016 15:31,1,19.91,-73.78237152,40.64456177,2,N,-73.96231079,40.79499054,1,52,0,0.5,14.58,5.54,0.3,72.92
10629,2,1/2/2016 14:38,1/2/2016 15:31,1,20.12,-73.77670288,40.64524078,1,N,-73.98570251,40.67411041,1,59.5,0,0.5,12.06,0,0.3,72.36
10630,2,1/2/2016 14:39,1/2/2016 15:35,3,18.18,-73.78150177,40.64484024,2,N,-73.99282837,40.76184082,1,52,0,0.5,14.58,5.54,0.3,72.92
10631,1,1/2/2016 14:39,1/2/2016 15:44,1,16.7,-73.78986359,40.64686966,1,N,-73.92397308,40.76664352,1,55.5,0,0.5,11.25,0,0.3,67.55
10632,2,1/2/2016 14:39,1/2/2016 15:19,1,16.98,-73.78050232,40.64617157,2,N,-73.95754242,40.76266098,1,52,0,0.5,10.56,0,0.3,63.36
10633,2,1/2/2016 14:39,1/2/2016 15:22,2,12.32,-73.78349304,40.64864731,1,N,-73.89521027,40.74943161,2,39.5,0,0.5,0,0,0.3,40.3
10634,1,1/2/2016 14:39,1/2/2016 15:16,1,11.5,-73.78271484,40.64472198,1,N,-73.92950439,40.69983673,1,37,0,0.5,7,0,0.3,44.8
10635,1,1/2/2016 14:39,1/2/2016 15:12,1,15.6,-73.78255463,40.64438629,1,N,-73.95629883,40.74177933,1,45,0,0.5,11.45,0,0.3,57.25
10636,2,1/2/2016 14:39,1/2/2016 15:34,1,20.68,-73.77671814,40.6452179,1,N,-73.99175262,40.68566132,1,59.5,0,0.5,15.08,0,0.3,75.38
10637,2,1/2/2016 14:39,1/2/2016 15:44,1,22.14,-73.7834549,40.64865112,2,N,-73.98941803,40.77135849,1,52,0,0.5,10,5.54,0.3,68.34
10638,2,1/2/2016 14:39,1/2/2016 15:34,1,17.53,-73.78994751,40.64390945,2,N,-73.95731354,40.76203156,2,52,0,0.5,0,0,0.3,52.8
10639,1,1/2/2016 14:39,1/2/2016 15:48,1,33.4,-73.78115082,40.64494324,5,N,-74.04200745,40.78661346,1,110,0,0,26.26,21,0.3,157.56
10640,2,1/2/2016 14:39,1/2/2016 15:26,3,12.95,-73.79038239,40.64698792,1,N,-73.98199463,40.67303085,1,43,0,0.5,8.76,0,0.3,52.56
10641,2,1/2/2016 14:39,1/2/2016 15:22,1,20.08,-73.78173828,40.6447525,2,N,-73.96582794,40.79020309,1,52,0,0.5,8,5.54,0.3,66.34
10642,1,1/2/2016 14:40,1/2/2016 15:23,1,15.3,-73.78190613,40.64474869,1,N,-73.94172668,40.72073364,1,45.5,0,0.5,3,0,0.3,49.3
10643,2,1/2/2016 14:40,1/2/2016 15:28,2,15.92,-73.78948212,40.64387512,1,N,-73.93948364,40.75179291,1,49,0,0.5,4,0,0.3,53.8
10644,2,1/2/2016 14:40,1/2/2016 15:39,2,18.08,-73.78112793,40.64500046,2,N,-73.98708344,40.7596817,2,52,0,0.5,0,5.54,0.3,58.34
10645,1,1/2/2016 14:40,1/2/2016 15:29,1,17.9,-73.79111481,40.64587784,2,N,-73.98323059,40.77050781,1,52,0,0.5,13,5.54,0.3,71.34
10646,2,1/2/2016 14:40,1/2/2016 15:18,1,12.61,-73.79037476,40.64400101,1,N,-73.86740112,40.76796341,1,39,0,0.5,7.96,0,0.3,47.76
10647,1,1/2/2016 14:40,1/2/2016 15:23,1,15.6,-73.78832245,40.64501953,2,N,-73.99112701,40.75366211,1,52,0,0.5,7,5.54,0.3,65.34
10648,2,1/2/2016 14:40,1/2/2016 15:12,1,11.08,-73.7900238,40.64404678,1,N,-73.92727661,40.69467163,1,34,0,0.5,6.96,0,0.3,41.76
10649,2,1/2/2016 14:41,1/2/2016 15:35,1,16.93,-73.78986359,40.64381027,2,N,-73.96181488,40.76241684,1,52,0,0.5,5,0,0.3,57.8
10650,2,1/2/2016 14:41,1/2/2016 15:22,1,19.75,-73.78204346,40.64477921,2,N,-73.95287323,40.77933884,1,52,0,0.5,17.5,5.54,0.3,75.84
10651,2,1/2/2016 14:41,1/2/2016 15:31,1,19.38,-73.78235626,40.64473343,1,N,-73.96350861,40.71775818,1,56.5,0,0.5,14.32,0,0.3,71.62
10652,1,1/2/2016 14:41,1/2/2016 15:19,1,13.3,-73.78383636,40.64849854,1,N,-73.9890213,40.68887329,1,41.5,0,0.5,8.46,0,0.3,50.76
10653,2,1/2/2016 14:41,1/2/2016 15:02,1,5.48,-73.77667236,40.645401,1,N,-73.81481934,40.69380951,2,19,0,0.5,0,0,0.3,19.8
10654,2,1/2/2016 14:41,1/2/2016 15:30,1,16.94,-73.78215027,40.64477539,2,N,-73.95095825,40.76092529,2,52,0,0.5,0,0,0.3,52.8
10655,1,1/2/2016 14:41,1/2/2016 15:33,3,22.6,-73.7786026,40.64673233,2,N,-74.0149765,40.70796967,1,52,0,0.5,5.83,5.54,0.3,64.17
10656,2,1/2/2016 14:41,1/2/2016 15:43,1,18.58,-73.78173065,40.64496994,2,N,-73.9822464,40.76391983,1,52,0,0.5,14.58,5.54,0.3,72.92
10657,2,1/2/2016 14:42,1/2/2016 15:24,1,11.87,-73.77675629,40.64545059,1,N,-73.94273376,40.70486832,2,40,0,0.5,0,0,0.3,40.8
10658,2,1/2/2016 14:42,1/2/2016 15:27,2,12.91,-73.79011536,40.64697266,1,N,-73.98673248,40.68850327,1,43.5,0,0.5,5,0,0.3,49.3
10659,2,1/2/2016 14:42,1/2/2016 15:22,2,17,-73.78987885,40.64698029,2,N,-73.98059845,40.74283981,1,52,0,0.5,11.67,5.54,0.3,70.01
10660,2,1/2/2016 14:42,1/2/2016 15:39,1,19.03,-73.78204346,40.64479446,2,N,-73.95631409,40.80651855,1,52,0,0.5,14.58,5.54,0.3,72.92
10661,1,1/2/2016 14:42,1/2/2016 15:18,1,11.6,-73.78985596,40.64694977,1,N,-73.9525528,40.66553497,1,38,0,0.5,7.76,0,0.3,46.56
10662,2,1/2/2016 14:42,1/2/2016 15:38,1,17.86,-73.78151703,40.64487076,2,N,-73.98422241,40.75737,2,52,0,0.5,0,5.54,0.3,58.34
10663,1,1/2/2016 14:42,1/2/2016 15:22,1,17.7,-73.78150177,40.6448555,2,Y,-73.98099518,40.73389053,1,52,0,0.5,4.5,5.54,0.3,62.84
10664,1,1/2/2016 14:42,1/2/2016 15:26,2,20.9,-73.78199005,40.64480972,2,N,-73.93857574,40.85507965,1,52,0,0.5,5,5.54,0.3,63.34
10665,1,1/2/2016 14:43,1/2/2016 15:21,1,15.1,-73.78195953,40.6447258,1,N,-73.92601013,40.76693344,1,43.5,0,0.5,5,0,0.3,49.3
10666,2,1/2/2016 14:43,1/2/2016 14:51,1,3.08,-73.77674103,40.64532089,1,N,-73.79934692,40.66717148,1,11,0,0.5,2.36,0,0.3,14.16
10667,2,1/2/2016 14:43,1/2/2016 15:43,1,18.21,-73.79026794,40.64394379,2,N,-73.97489166,40.75856781,1,52,0,0.5,11.67,5.54,0.3,70.01
10668,2,1/2/2016 14:43,1/2/2016 15:21,1,11.83,-73.7819519,40.64461136,1,N,-73.95845032,40.67361832,1,38,0,0.5,7.76,0,0.3,46.56
10669,2,1/2/2016 14:43,1/2/2016 15:17,1,10.04,-73.7898941,40.64685059,1,N,-73.92802429,40.69532776,1,33,0,0.5,6.76,0,0.3,40.56
10670,2,1/2/2016 14:43,1/2/2016 15:26,2,18.62,-73.78964996,40.64368057,2,N,-73.9887619,40.75300598,1,52,0,0.5,4,5.54,0.3,62.34
10671,2,1/2/2016 14:43,1/2/2016 15:18,1,9.03,-73.7900238,40.64384079,1,N,-73.84593201,40.73078918,2,30,0,0.5,0,0,0.3,30.8
10672,1,1/2/2016 14:44,1/2/2016 15:23,1,12.3,-73.7820816,40.64482117,1,N,-73.96085358,40.68349457,1,39.5,0,0.5,8.05,0,0.3,48.35
10673,2,1/2/2016 14:44,1/2/2016 14:53,3,3.83,-73.78201294,40.64471817,1,N,-73.78401947,40.66558075,2,13.5,0,0.5,0,0,0.3,14.3
10674,1,1/2/2016 14:44,1/2/2016 15:11,1,9.5,-73.78196716,40.64469528,1,N,-73.904953,40.69265747,2,29.5,0,0.5,0,0,0.3,30.3
10675,1,1/2/2016 14:44,1/2/2016 15:22,2,14.5,-73.79006958,40.64370346,1,N,-73.91549683,40.7748642,2,44.5,0,0.5,0,0,0.3,45.3
10676,1,1/2/2016 14:44,1/2/2016 15:49,2,21.6,-73.78526306,40.64850616,2,N,-73.92786407,40.85706711,2,52,0,0.5,0,5.54,0.3,58.34
10677,2,1/2/2016 14:44,1/3/2016 0:00,2,20.01,-73.78176117,40.64477158,2,N,-73.96910095,40.79072952,2,52,0,0.5,0,5.54,0.3,58.34
10678,2,1/2/2016 14:44,1/2/2016 15:31,1,16.85,-73.78614807,40.64297867,2,N,-73.97956085,40.74057007,1,52,0,0.5,8,5.54,0.3,66.34
10679,1,1/2/2016 14:44,1/2/2016 15:40,1,18.3,-73.77677155,40.64541626,2,N,-73.99221039,40.74259186,1,52,0,0.5,11.65,5.54,0.3,69.99
10680,1,1/2/2016 14:45,1/2/2016 15:31,1,13.7,-73.79066467,40.64634323,1,N,-73.91945648,40.74435425,1,43.5,0,0.5,8.85,0,0.3,53.15
10681,2,1/2/2016 14:45,1/2/2016 15:39,1,18.01,-73.7768631,40.64611053,2,N,-73.97541809,40.76034164,2,52,0,0.5,0,5.54,0.3,58.34
10682,2,1/2/2016 14:45,1/2/2016 15:40,2,18.57,-73.78196716,40.64477921,2,N,-73.98213196,40.72798157,2,52,0,0.5,0,5.54,0.3,58.34
10683,1,1/2/2016 14:45,1/2/2016 15:19,2,8.9,-73.77677155,40.64523315,1,N,-73.84868622,40.72940826,2,29,0,0.5,0,0,0.3,29.8
10684,2,1/2/2016 14:45,1/2/2016 15:15,1,20.91,-73.78397369,40.6486702,1,N,-74.0348587,40.61148071,2,56,0,0.5,0,0,0.3,56.8
10685,2,1/2/2016 14:45,1/2/2016 14:58,1,5.31,-73.78973389,40.6439209,1,N,-73.83456421,40.67093658,1,17,0,0.5,3.56,0,0.3,21.36
10686,1,1/2/2016 14:45,1/2/2016 15:41,1,16.1,-73.78247833,40.64483261,1,N,-73.95230865,40.71720886,1,50.5,0,0.5,10.26,0,0.3,61.56
10687,2,1/2/2016 14:45,1/2/2016 15:27,1,17.2,-73.78048706,40.64649963,2,N,-73.9956665,40.74026871,1,52,0,0.5,14.58,5.54,0.3,72.92
10688,2,1/2/2016 14:45,1/2/2016 15:34,1,17.81,-73.78875732,40.64207077,2,N,-73.97388458,40.75292969,1,52,0,0.5,11.67,5.54,0.3,70.01
10689,1,1/2/2016 14:45,1/2/2016 15:34,1,16.5,-73.78994751,40.64649582,2,N,-73.97394562,40.74392319,1,52,0,0.5,5,5.54,0.3,63.34
10690,2,1/2/2016 14:46,1/2/2016 15:41,2,23.12,-73.77661133,40.64533997,1,N,-73.90344238,40.87845993,1,65.5,0,0.5,16.58,0,0.3,82.88
10691,2,1/2/2016 14:46,1/2/2016 15:23,1,10.87,-73.78253937,40.64451981,1,N,-73.93595886,40.66884995,1,35,0,0.5,7.16,0,0.3,42.96
10692,2,1/2/2016 14:46,1/2/2016 15:36,1,19.52,-73.78244781,40.64466095,2,N,-73.97792816,40.71340179,1,52,0,0.5,11.67,5.54,0.3,70.01
10693,1,1/2/2016 14:46,1/2/2016 15:46,1,18.2,-73.77674866,40.64527512,2,N,-73.99181366,40.74444962,1,52,0,0.5,14.55,5.54,0.3,72.89
10694,2,1/2/2016 14:46,1/2/2016 15:51,2,18.61,-73.79049683,40.64369965,2,N,-74.00330353,40.75627899,1,52,0,0.5,11.67,5.54,0.3,70.01
10695,2,1/2/2016 14:46,1/2/2016 15:43,1,22.35,-73.78288269,40.6485405,2,N,-73.97868347,40.76408005,2,52,0,0.5,0,5.54,0.3,58.34
10696,1,1/2/2016 14:46,1/2/2016 15:52,1,20.6,-73.78022766,40.64578629,2,N,-74.0071106,40.70476532,1,52,0,0.5,7,0,0.3,59.8
10697,2,1/2/2016 14:46,1/2/2016 15:15,1,10.25,-73.78980255,40.64722443,1,N,-73.92281342,40.69951248,2,31,0,0.5,0,0,0.3,31.8
10698,1,1/2/2016 14:46,1/2/2016 15:26,1,17.7,-73.7821579,40.64491272,2,N,-73.93199921,40.7971344,1,52,0,0.5,3,5.54,0.3,61.34
10699,2,1/2/2016 14:46,1/2/2016 15:34,1,18.02,-73.77837372,40.64677811,2,N,-73.99232483,40.7346344,1,52,0,0.5,11.67,5.54,0.3,70.01
10700,1,1/2/2016 14:46,1/2/2016 15:25,1,12,-73.79044342,40.64373398,1,N,-73.80830383,40.7626152,1,38,0,0.5,8,0,0.3,46.8
10701,1,1/2/2016 14:46,1/2/2016 15:38,4,20.8,-73.78159332,40.6452446,2,N,-73.95578766,40.76944351,1,52,0,0.5,10,5.54,0.3,68.34
10702,2,1/2/2016 14:47,1/2/2016 15:39,1,17.64,-73.7896347,40.64351654,2,N,-73.97032166,40.75151825,1,52,0,0.5,5.88,5.54,0.3,64.22
10703,2,1/2/2016 14:47,1/2/2016 15:35,1,18.25,-73.78205109,40.64492035,2,N,-73.93662262,40.81401825,2,52,0,0.5,0,5.54,0.3,58.34
10704,2,1/2/2016 14:47,1/2/2016 15:50,3,21.62,-73.78968048,40.64719009,2,N,-73.98290253,40.77703094,1,52,0,0.5,7,5.54,0.3,65.34
10705,2,1/2/2016 14:47,1/2/2016 15:41,1,19.2,-73.78172302,40.64480972,2,N,-74.00697327,40.71894836,2,52,0,0.5,0,5.54,0.3,58.34
10706,1,1/2/2016 14:47,1/2/2016 15:42,1,20.5,-73.78211975,40.64483261,1,N,-74.00068665,40.67726517,1,60.5,0,0.5,12.25,0,0.3,73.55
10707,2,1/2/2016 14:48,1/2/2016 15:17,1,15.6,-73.78200531,40.64473724,1,N,-73.94258118,40.60261917,2,44,0,0.5,0,0,0.3,44.8
10708,2,1/2/2016 14:48,1/2/2016 15:29,1,18.26,-73.79042816,40.64722824,2,N,-73.94200897,40.78705215,1,52,0,0.5,11.67,5.54,0.3,70.01
10709,1,1/2/2016 14:48,1/2/2016 15:31,2,19.2,-73.77677917,40.64548492,2,N,-73.95146179,40.7843132,1,52,0,0.5,11.65,5.54,0.3,69.99
10710,1,1/2/2016 14:48,1/2/2016 15:47,1,19.2,-73.7820816,40.64474869,2,N,-74.0038147,40.7168541,2,52,0,0.5,0,0,0.3,52.8
10711,1,1/2/2016 14:48,1/2/2016 15:52,4,20.9,-73.78240204,40.64457703,2,N,-73.97341156,40.75710297,2,52,0,0.5,0,0,0.3,52.8
10712,2,1/2/2016 14:48,1/2/2016 15:35,2,20.14,-73.78019714,40.64580536,2,N,-73.96789551,40.78738022,1,52,0,0.5,12,5.54,0.3,70.34
10713,1,1/2/2016 14:48,1/2/2016 15:40,2,19.7,-73.77669525,40.64526367,2,N,-73.95628357,40.78115463,2,52,0,0.5,0,5.54,0.3,58.34
10714,2,1/2/2016 14:48,1/2/2016 15:43,1,19.77,-73.78960419,40.6434021,2,N,-73.9894104,40.73236084,1,52,0,0.5,13.2,0,0.3,66
10715,2,1/2/2016 14:48,1/2/2016 15:33,2,16.61,-73.78188324,40.64474869,2,N,-73.95169067,40.76041031,2,52,0,0.5,0,0,0.3,52.8
10716,2,1/2/2016 14:48,1/2/2016 15:30,1,22.4,-73.78210449,40.64467239,2,N,-73.9786377,40.74348831,2,52,0,0.5,0,5.54,0.3,58.34
10717,1,1/2/2016 14:48,1/2/2016 15:40,2,16.6,-73.78977203,40.64708328,2,N,-73.98168945,40.75157928,1,52,0,0.5,11.65,5.54,0.3,69.99
10718,2,1/2/2016 14:48,1/2/2016 15:39,2,17.09,-73.78410339,40.64870834,2,N,-73.97895813,40.75188828,2,52,0,0.5,0,5.54,0.3,58.34
10719,1,1/2/2016 14:48,1/2/2016 15:57,1,18.7,-73.78282166,40.6447258,2,N,-73.99982452,40.76128006,1,52,0,0.5,11.67,5.54,0.3,70.01
10720,1,1/2/2016 14:48,1/2/2016 15:39,1,17.8,-73.78325653,40.64444733,2,Y,-73.99255371,40.74919891,1,52,0,0.5,2.36,5.54,0.3,60.7
10721,2,1/2/2016 14:49,1/2/2016 15:40,3,16.94,-73.78974152,40.64715958,1,N,-73.95485687,40.69306183,1,51,0,0.5,10.36,0,0.3,62.16
10722,2,1/2/2016 14:49,1/2/2016 15:41,2,19.14,-73.78269196,40.6445694,1,N,-73.98884583,40.68614578,1,57,0,0.5,11.56,0,0.3,69.36
10723,1,1/2/2016 14:49,1/2/2016 15:15,1,6.6,-73.79052734,40.6460495,1,N,-73.83860779,40.71723938,1,23,0,0.5,4.75,0,0.3,28.55
10724,2,1/2/2016 14:49,1/2/2016 15:41,1,18.42,-73.78942871,40.64684296,1,N,-73.98438263,40.6917305,1,54.5,0,0.5,11.06,0,0.3,66.36
10725,2,1/2/2016 14:49,1/2/2016 15:49,1,21.21,-73.77690887,40.64617157,2,N,-73.96846008,40.76071167,1,52,0,0.5,11.67,5.54,0.3,70.01
10726,2,1/2/2016 14:50,1/2/2016 15:36,1,17.63,-73.78923035,40.64223099,2,N,-73.98212433,40.73932648,1,52,0,0.5,14.58,5.54,0.3,72.92
10727,1,1/2/2016 14:50,1/2/2016 15:44,2,18.5,-73.78297424,40.64481354,1,N,-73.80622864,40.81102371,2,56,0,0.5,0,5.54,0.3,62.34
10728,2,1/2/2016 14:50,1/2/2016 15:38,1,25.81,-73.7820282,40.64474487,1,N,-73.99917603,40.68454742,1,70.5,0,0.5,12,0,0.3,83.3
10729,1,1/2/2016 14:50,1/2/2016 15:37,2,17.3,-73.78443909,40.64858627,2,N,-73.97569275,40.75786591,2,52,0,0.5,0,5.54,0.3,58.34
10730,1,1/2/2016 14:50,1/2/2016 15:26,1,8.7,-73.78197479,40.64473343,1,N,-73.85197449,40.72652817,2,30,0,0.5,0,0,0.3,30.8
10731,1,1/2/2016 14:50,1/2/2016 15:34,2,20.5,-73.7901001,40.64690399,2,N,-74.00541687,40.71129227,1,52,0,0.5,10.55,0,0.3,63.35
10732,2,1/2/2016 14:50,1/2/2016 15:52,1,19.41,-73.79013824,40.64340591,2,N,-74.00788879,40.73287582,1,52,0,0.5,11.67,5.54,0.3,70.01
10733,2,1/2/2016 14:50,1/2/2016 15:36,1,14.41,-73.78347778,40.64861298,1,N,-73.91738892,40.76363754,2,45.5,0,0.5,0,0,0.3,46.3
10734,2,1/2/2016 14:51,1/2/2016 15:46,3,18.03,-73.78982544,40.64379883,2,N,-73.98982239,40.71915817,1,52,0,0.5,10.56,0,0.3,63.36
10735,1,1/2/2016 14:51,1/2/2016 15:27,1,14.8,-73.7818222,40.64467621,1,N,-73.92077637,40.76387405,2,44,0,0.5,0,0,0.3,44.8
10736,2,1/2/2016 14:51,1/2/2016 15:17,1,7.79,-73.78325653,40.64860153,1,N,-73.84947205,40.72610092,1,25.5,0,0.5,5.26,0,0.3,31.56
10737,2,1/2/2016 14:51,1/2/2016 15:28,1,27.8,-73.78418732,40.64617157,2,N,-74.01450348,40.70674896,2,52,0,0.5,0,5.54,0.3,58.34
10738,2,1/2/2016 14:51,1/2/2016 14:51,2,0.03,-73.78233337,40.64471054,1,N,-73.78156281,40.64682007,2,2.5,0,0.5,0,0,0.3,3.3
10739,2,1/2/2016 14:51,1/2/2016 16:36,2,28.16,-73.77671814,40.64529037,2,N,-73.98820496,40.76158905,2,52,0,0.5,0,0,0.3,52.8
10740,2,1/2/2016 14:51,1/2/2016 15:54,2,18.68,-73.78234863,40.64458847,2,N,-73.98484039,40.76588821,1,52,0,0.5,6.66,5.54,0.3,65
10741,1,1/2/2016 14:51,1/2/2016 15:51,1,20.7,-73.78232574,40.64481735,2,N,-73.96975708,40.80228043,1,52,0,0.5,14.55,5.54,0.3,72.89
10742,1,1/2/2016 14:51,1/2/2016 15:36,1,17.4,-73.78944397,40.64351654,2,Y,-73.98023224,40.7425499,1,52,0,0.5,11.65,5.54,0.3,69.99
10743,2,1/2/2016 14:51,1/3/2016 0:00,2,20.9,-73.78404236,40.64863586,2,N,-73.97678375,40.78251266,1,52,0,0.5,5.83,5.54,0.3,64.17
10744,1,1/2/2016 14:51,1/2/2016 15:28,1,15.6,-73.78270721,40.64443207,1,N,-73.95780945,40.63994217,2,46,0,0.5,0,0,0.3,46.8
10745,1,1/2/2016 14:51,1/2/2016 16:01,1,17.9,-73.79190826,40.64499664,2,N,-73.99520874,40.76008224,1,52,0,0.5,8.75,5.54,0.3,67.09
10746,1,1/2/2016 14:52,1/2/2016 15:46,4,19.2,-73.78181458,40.64476776,2,N,-73.95594025,40.7738266,1,52,0,0.5,6,5.54,0.3,64.34
10747,1,1/2/2016 14:52,1/2/2016 15:47,1,18.3,-73.78146362,40.64492035,2,N,-73.98144531,40.76456451,2,52,0,0.5,0,5.54,0.3,58.34
10748,1,1/2/2016 14:52,1/2/2016 15:41,1,15,-73.7899704,40.6471405,2,N,-74.00554657,40.71425629,1,52,0,0.5,10.55,0,0.3,63.35
10749,2,1/2/2016 14:52,1/2/2016 15:44,1,18.01,-73.78494263,40.64849854,2,N,-73.99588776,40.75910187,2,52,0,0.5,0,5.54,0.3,58.34
10750,2,1/2/2016 14:52,1/2/2016 15:41,1,14.09,-73.78192139,40.64498138,1,N,-74.00079346,40.68134689,1,46,0,0.5,9.36,0,0.3,56.16
10751,2,1/2/2016 14:52,1/2/2016 15:50,1,19.28,-73.78334045,40.64864349,2,N,-74.00222015,40.72646332,2,52,0,0.5,0,5.54,0.3,58.34
10752,2,1/2/2016 14:53,1/2/2016 15:54,1,26.03,-73.78970337,40.64368057,1,N,-73.90149689,40.9055481,2,74.5,0,0.5,0,5.54,0.3,80.84
10753,1,1/2/2016 14:53,1/2/2016 15:35,2,20.1,-73.77684784,40.64553452,2,N,-73.95988464,40.76701355,1,52,0,0.5,5,5.54,0.3,63.34
10754,2,1/2/2016 14:53,1/2/2016 15:36,2,19.35,-73.78191376,40.64686966,2,N,-73.95591736,40.77721024,2,52,0,0.5,0,5.54,0.3,58.34
10755,2,1/2/2016 14:53,1/2/2016 15:34,1,17.03,-73.78981018,40.64702988,2,N,-73.97235107,40.75613022,1,52,0,0.5,10,5.54,0.3,68.34
10756,1,1/2/2016 14:53,1/2/2016 15:52,1,20.4,-73.78343964,40.64868546,2,N,-74.00622559,40.70946503,1,52,0,0.5,10.55,0,0.3,63.35
10757,2,1/2/2016 14:53,1/2/2016 15:34,1,12.16,-73.78202057,40.64470291,1,N,-73.95368958,40.69109344,1,40,0,0.5,8,0,0.3,48.8
10758,2,1/2/2016 14:53,1/2/2016 15:46,4,21.5,-73.78165436,40.64490128,5,N,-73.80635071,40.91170502,1,96,0,0.5,20.47,5.54,0.3,122.81
10759,2,1/2/2016 14:53,1/2/2016 15:45,1,20.58,-73.78019714,40.64571381,2,N,-74.0054245,40.70904541,1,52,0,0.5,15.84,0,0.3,68.64
10760,1,1/2/2016 14:53,1/2/2016 15:09,3,6.3,-73.78110504,40.64497375,1,N,-73.85990143,40.67806244,1,19.5,0,0.5,5.07,0,0.3,25.37
10761,1,1/2/2016 14:53,1/2/2016 15:51,1,18.1,-73.78207397,40.64479065,2,N,-73.98336029,40.76029968,1,52,0,0.5,11.65,5.54,0.3,69.99
10762,2,1/2/2016 14:53,1/2/2016 15:39,2,18.99,-73.78999329,40.64730453,1,N,-73.98419952,40.6916008,1,54.5,0,0.5,11.06,0,0.3,66.36
10763,1,1/2/2016 14:53,1/2/2016 15:37,1,16.6,-73.78179932,40.6448555,2,N,-73.98126221,40.74751663,1,52,0,0.5,11.65,5.54,0.3,69.99
10764,2,1/2/2016 14:53,1/2/2016 15:43,2,17.36,-73.78361511,40.64870834,2,N,-73.97412109,40.75629807,2,52,0,0.5,0,5.54,0.3,58.34
10765,2,1/2/2016 14:53,1/2/2016 15:48,1,18.35,-73.78996277,40.64639664,2,N,-73.96408081,40.80309677,1,52,0,0.5,11.67,5.54,0.3,70.01
10766,2,1/2/2016 14:54,1/2/2016 15:47,1,18.15,-73.78929901,40.64335632,2,N,-73.98625183,40.7181015,1,52,0,0.5,0,0,0.3,52.8
10767,1,1/2/2016 14:54,1/2/2016 15:40,1,17.7,-73.77679443,40.64552307,1,N,-73.91861725,40.80635834,2,52,0,0.5,0,5.54,0.3,58.34
10768,1,1/2/2016 14:54,1/2/2016 15:33,1,16.3,-73.79893494,40.64525223,2,N,-73.94113159,40.80767822,2,52,0,0.5,0,5.54,0.3,58.34
10769,2,1/2/2016 14:54,1/2/2016 15:41,1,18.17,-73.78444672,40.64862442,2,N,-73.99507141,40.74465561,2,52,0,0.5,0,5.54,0.3,58.34
10770,1,1/2/2016 14:54,1/2/2016 15:37,1,19.4,-73.78601837,40.6479187,2,N,-73.9619751,40.75589752,2,52,0,0.5,0,0,0.3,52.8
10771,2,1/2/2016 14:54,1/2/2016 15:42,1,21.21,-73.7903595,40.64664078,2,N,-73.93904114,40.85153198,2,52,0,0.5,0,5.54,0.3,58.34
10772,1,1/2/2016 14:54,1/2/2016 15:03,1,2.9,-73.79025269,40.64374924,1,N,-73.80184937,40.65847015,2,11,0,0.5,0,0,0.3,11.8
10773,1,1/2/2016 14:54,1/2/2016 15:40,1,15.7,-73.77676392,40.64537048,1,N,-73.91551208,40.76070786,1,47.5,0,0.5,9.65,0,0.3,57.95
10774,1,1/2/2016 14:54,1/2/2016 16:08,2,20.5,-73.78147888,40.64495468,2,N,-73.95144653,40.74137878,2,52,0,0.5,0,11.08,0.3,63.88
10775,2,1/2/2016 14:54,1/2/2016 15:05,1,4.29,-73.78980255,40.64369965,1,N,-73.78650665,40.66767883,1,14.5,0,0.5,3.06,0,0.3,18.36
10776,2,1/2/2016 14:54,1/2/2016 15:31,1,17.24,-73.78869629,40.64204025,2,N,-73.97794342,40.74981308,1,52,0,0.5,11.67,5.54,0.3,70.01
10777,2,1/2/2016 14:54,1/2/2016 15:27,2,10.91,-73.7904129,40.64389038,1,N,-73.93580627,40.67856979,1,34.5,0,0.5,7.06,0,0.3,42.36
10778,2,1/2/2016 14:55,1/2/2016 15:36,1,11.6,-73.78192902,40.64469147,1,N,-73.92858887,40.70542908,1,38.5,0,0.5,5.5,0,0.3,44.8
10779,2,1/2/2016 14:55,1/2/2016 15:43,1,13.89,-73.77667236,40.64533615,1,N,-73.98614502,40.69268036,2,44.5,0,0.5,0,0,0.3,45.3
10780,2,1/2/2016 14:55,1/2/2016 15:27,1,9.85,-73.78195953,40.64487839,1,N,-73.92188263,40.68283844,2,32.5,0,0.5,0,0,0.3,33.3
