id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,pickup_cords,ratecodeid,store_and_fwd_flag,dropoff_latitude,dropoff_longitude,dropoff_cords,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
40112,2,2/2/2016 17:13,2/2/2016 18:26,1,18.89,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.98806,40.7038002,"-73.988059997558594,40.703800201416016",1,62.5,1,0.5,12.86,0,0.3,77.16
40113,2,2/2/2016 17:13,2/2/2016 18:02,3,18.31,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00418091,40.74227524,"-74.004180908203125,40.742275238037109",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40114,1,2/2/2016 17:14,2/2/2016 18:06,1,17.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00692749,40.7103653,"-74.006927490234375,40.710365295410156",1,52,4.5,0.5,10,5.54,0.3,72.84
40115,2,2/2/2016 17:14,2/2/2016 17:53,1,15.32,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99154663,40.73065567,"-73.991546630859375,40.730655670166016",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40116,2,2/2/2016 17:14,2/2/2016 17:23,2,3.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.81061554,40.66925049,"-73.810615539550781,40.669250488281250",2,12.5,1,0.5,0,0,0.3,14.3
40117,2,2/2/2016 17:14,2/2/2016 18:07,1,18.34,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9782486,40.75972748,"-73.978248596191406,40.759727478027344",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40118,2,2/2/2016 17:14,2/2/2016 18:26,1,15.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.99803162,40.67793274,"-73.998031616210938,40.677932739257812",1,57.5,1,0.5,14.82,0,0.3,74.12
40119,2,2/2/2016 17:14,2/2/2016 17:29,1,5.78,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.82724762,40.7048912,"-73.827247619628906,40.704891204833984",2,18.5,1,0.5,0,0,0.3,20.3
40120,2,2/2/2016 17:14,2/2/2016 17:58,1,19.65,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96717834,40.79275894,"-73.967178344726562,40.792758941650391",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40121,1,2/2/2016 17:14,2/2/2016 17:45,1,7.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.75341034,40.61805725,"-73.753410339355469,40.618057250976562",2,25.5,1,0.5,0,0,0.3,27.3
40122,1,2/2/2016 17:15,2/2/2016 17:57,1,17.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99177551,40.73858643,"-73.991775512695313,40.738586425781250",1,52,4.5,0.5,10,5.54,0.3,72.84
40123,2,2/2/2016 17:15,2/2/2016 18:08,1,21.01,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96903229,40.7976532,"-73.969032287597656,40.797653198242188",2,52,4.5,0.5,0,0,0.3,57.3
40124,2,2/2/2016 17:15,2/2/2016 18:29,1,20.26,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9886322,40.73878098,"-73.988632202148437,40.738780975341797",1,52,4.5,0.5,11.46,0,0.3,68.76
40125,2,2/2/2016 17:15,2/2/2016 18:02,1,20.81,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.93872833,40.79969788,"-73.938728332519531,40.799697875976563",2,52,4.5,0.5,0,5.54,0.3,62.84
40126,1,2/2/2016 17:15,2/2/2016 18:21,2,26.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",5,N,-73.90104675,40.93383408,"-73.901046752929688,40.933834075927734",1,96,0,0,25.45,5.54,0.3,127.29
40127,2,2/2/2016 17:15,2/2/2016 17:52,1,17.21,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97524261,40.75159836,"-73.975242614746094,40.751598358154297",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40128,1,2/2/2016 17:15,2/2/2016 17:21,1,0.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.78223419,40.64367676,"-73.782234191894531,40.643676757812500",1,6,1,0.5,1.45,0,0.3,9.25
40129,1,2/2/2016 17:15,2/2/2016 17:39,1,12.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.87976837,40.76934814,"-73.879768371582031,40.769348144531250",1,36,1,0.5,5,0,0.3,42.8
40130,2,2/2/2016 17:16,2/2/2016 18:25,1,15.54,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-74,40.68206787,"-74.000000000000000,40.682067871093750",1,56,1,0.5,10,0,0.3,67.8
40131,2,2/2/2016 17:16,2/2/2016 18:23,1,22.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.84485626,40.74171829,"-73.844856262207031,40.741718292236328",1,52,4.5,0.5,15.71,5.54,0.3,78.55
40132,2,2/2/2016 17:16,2/2/2016 18:10,1,20.59,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98127747,40.78071976,"-73.981277465820313,40.780719757080078",2,52,4.5,0.5,0,5.54,0.3,62.84
40133,2,2/2/2016 17:17,2/2/2016 18:01,1,20.37,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95986176,40.76615143,"-73.959861755371094,40.766151428222656",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40134,1,2/2/2016 17:17,2/2/2016 17:57,1,17,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97479248,40.75075912,"-73.974792480468750,40.750759124755859",1,52,4.5,0.5,12.55,5.54,0.3,75.39
40135,2,2/2/2016 17:17,2/2/2016 17:56,1,18.94,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95481873,40.78374863,"-73.954818725585937,40.783748626708984",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40136,2,2/2/2016 17:17,2/2/2016 17:51,1,16.96,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98505402,40.74636459,"-73.985054016113281,40.746364593505859",1,52,4.5,0.5,10,5.54,0.3,72.84
40137,2,2/2/2016 17:17,2/2/2016 18:04,1,12.82,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97437286,40.68632126,"-73.974372863769531,40.686321258544922",1,41.5,1,0.5,10.82,0,0.3,54.12
40138,1,2/2/2016 17:17,2/2/2016 18:04,1,18.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99623108,40.73256683,"-73.996231079101563,40.732566833496094",1,52,4.5,0.5,12.55,5.54,0.3,75.39
40139,2,2/2/2016 17:17,2/2/2016 17:51,1,14.58,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95111847,40.58637619,"-73.951118469238281,40.586376190185547",2,41.5,1,0.5,0,0,0.3,43.3
40140,2,2/2/2016 17:18,2/2/2016 18:07,1,12.11,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96942139,40.67778015,"-73.969421386718750,40.677780151367188",1,42.5,1,0.5,8.86,0,0.3,53.16
40141,1,2/2/2016 17:18,2/2/2016 17:54,1,16.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97618866,40.75137329,"-73.976188659667969,40.751373291015625",1,52,4.5,0.5,8,5.54,0.3,70.84
40142,1,2/2/2016 17:18,2/2/2016 18:12,2,19.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.0046463,40.71717834,"-74.004646301269531,40.717178344726562",1,52,4.5,0.5,12.55,5.54,0.3,75.39
40143,2,2/2/2016 17:18,2/2/2016 18:06,1,19.59,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96375275,40.77425003,"-73.963752746582031,40.774250030517578",2,52,4.5,0.5,0,5.54,0.3,62.84
40144,1,2/2/2016 17:18,2/2/2016 17:55,1,18.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9495163,40.77288818,"-73.949516296386719,40.772888183593750",1,52,4.5,0.5,5,5.54,0.3,67.84
40145,2,2/2/2016 17:18,2/2/2016 18:22,2,19.86,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9490509,40.78926849,"-73.949050903320313,40.789268493652344",1,52,4.5,0.5,15.71,5.54,0.3,78.55
40146,1,2/2/2016 17:19,2/2/2016 17:19,1,0.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,Y,-73.80751038,40.65587234,"-73.807510375976563,40.655872344970703",1,52,0,0.5,8,0,0.3,60.8
40147,2,2/2/2016 17:19,2/2/2016 18:05,1,17.03,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98673248,40.75915146,"-73.986732482910156,40.759151458740234",2,52,4.5,0.5,0,5.54,0.3,62.84
40148,2,2/2/2016 17:19,2/2/2016 17:56,1,18.73,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94613647,40.78076935,"-73.946136474609375,40.780769348144531",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40149,2,2/2/2016 17:19,2/2/2016 18:03,1,11.56,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95774078,40.68616867,"-73.957740783691406,40.686168670654297",1,38.5,1,0.5,8.06,0,0.3,48.36
40150,1,2/2/2016 17:20,2/2/2016 18:02,1,17.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98058319,40.76019669,"-73.980583190917969,40.760196685791016",1,52,4.5,0.5,15.7,5.54,0.3,78.54
40151,1,2/2/2016 17:20,2/2/2016 18:20,1,21.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00862885,40.70656586,"-74.008628845214844,40.706565856933594",2,52,4.5,0.5,0,5.54,0.3,62.84
40152,1,2/2/2016 17:20,2/2/2016 18:10,1,18.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98558807,40.75949097,"-73.985588073730469,40.759490966796875",1,52,4.5,0.5,10,5.54,0.3,72.84
40153,1,2/2/2016 17:20,2/2/2016 17:53,1,16.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98150635,40.74708176,"-73.981506347656250,40.747081756591797",1,52,4.5,0.5,7,5.54,0.3,69.84
40154,2,2/2/2016 17:21,2/2/2016 18:07,1,15.11,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96003723,40.58798218,"-73.960037231445312,40.587982177734375",1,47,1,0.5,10,0,0.3,58.8
40155,2,2/2/2016 17:21,2/2/2016 18:36,1,21.07,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.01113129,40.70330048,"-74.011131286621094,40.703300476074219",2,52,4.5,0.5,0,0,0.3,57.3
40156,1,2/2/2016 17:21,2/2/2016 17:53,1,14.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.89396667,40.74354935,"-73.893966674804687,40.743549346923828",2,42,1,0.5,0,0,0.3,43.8
40157,1,2/2/2016 17:21,2/2/2016 18:02,2,18.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94374847,40.81870651,"-73.943748474121094,40.818706512451172",1,52,4.5,0.5,9.43,5.54,0.3,72.27
40158,2,2/2/2016 17:21,2/2/2016 18:03,2,18.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98233795,40.76145554,"-73.982337951660156,40.761455535888672",1,52,4.5,0.5,15.71,5.54,0.3,78.55
40159,1,2/2/2016 17:21,2/2/2016 18:12,2,17.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97553253,40.75943375,"-73.975532531738281,40.759433746337891",1,52,4.5,0.5,15.7,5.54,0.3,78.54
40160,2,2/2/2016 17:21,2/2/2016 18:00,1,17.51,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98445892,40.74597168,"-73.984458923339844,40.745971679687500",2,52,4.5,0.5,0,5.54,0.3,62.84
40161,1,2/2/2016 17:22,2/2/2016 17:56,1,14.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9841156,40.74732208,"-73.984115600585938,40.747322082519531",1,52,4.5,0.5,10,5.54,0.3,72.84
40162,2,2/2/2016 17:22,2/2/2016 18:19,1,16.04,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96193695,40.7167511,"-73.961936950683594,40.716751098632812",1,53.5,1,0.5,6,0,0.3,61.3
40163,2,2/2/2016 17:22,2/2/2016 17:56,1,19.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.93852234,40.82884979,"-73.938522338867188,40.828849792480469",1,52,4.5,0.5,20,5.54,0.3,82.84
40164,1,2/2/2016 17:22,2/2/2016 17:57,4,16.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9730835,40.7551651,"-73.973083496093750,40.755165100097656",2,52,4.5,0.5,0,5.54,0.3,62.84
40165,2,2/2/2016 17:22,2/2/2016 18:11,1,18.05,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98952484,40.75782013,"-73.989524841308594,40.757820129394531",1,52,4.5,0.5,15.71,5.54,0.3,78.55
40166,2,2/2/2016 17:22,2/2/2016 18:03,4,17.95,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97340393,40.74642181,"-73.973403930664063,40.746421813964844",1,52,4.5,0.5,0,5.54,0.3,62.84
40167,2,2/2/2016 17:23,2/2/2016 18:22,1,17.17,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96192932,40.7678299,"-73.961929321289062,40.767829895019531",1,52,4.5,0.5,11.46,0,0.3,68.76
40168,1,2/2/2016 17:23,2/2/2016 18:05,2,21.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.92269135,40.86636734,"-73.922691345214844,40.866367340087891",1,52,4.5,0.5,12.55,5.54,0.3,75.39
40169,2,2/2/2016 17:24,2/2/2016 18:07,1,20.64,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95762634,40.76213837,"-73.957626342773438,40.762138366699219",2,52,4.5,0.5,0,5.54,0.3,62.84
40170,1,2/2/2016 17:24,2/2/2016 18:15,1,18.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98558807,40.76123428,"-73.985588073730469,40.761234283447266",1,52,4.5,0.5,12.55,5.54,0.3,75.39
40171,2,2/2/2016 17:24,2/2/2016 18:09,3,20.07,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96018219,40.76297379,"-73.960182189941406,40.762973785400391",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40172,2,2/2/2016 17:24,2/2/2016 18:06,1,16.37,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98326874,40.71977615,"-73.983268737792969,40.719776153564453",2,52,4.5,0.5,0,5.54,0.3,62.84
40173,1,2/2/2016 17:24,2/2/2016 18:28,1,23.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-74.02443695,40.63397598,"-74.024436950683594,40.633975982666016",2,65,1,0.5,0,0,0.3,66.8
40174,2,2/2/2016 17:24,2/2/2016 18:01,1,17.01,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98345184,40.75043869,"-73.983451843261719,40.750438690185547",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40175,2,2/2/2016 17:24,2/2/2016 18:15,1,18.07,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97829437,40.7640419,"-73.978294372558594,40.764041900634766",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40176,1,2/2/2016 17:24,2/2/2016 17:57,1,16.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9838562,40.74397278,"-73.983856201171875,40.743972778320312",1,52,4.5,0.5,12.55,5.54,0.3,75.39
40177,1,2/2/2016 17:24,2/2/2016 18:07,1,18.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98809052,40.73044205,"-73.988090515136719,40.730442047119141",1,52,4.5,0.5,12.55,5.54,0.3,75.39
40178,1,2/2/2016 17:25,2/2/2016 17:44,1,2.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.78223419,40.64367676,"-73.782234191894531,40.643676757812500",1,13.5,1,0.5,3.05,0,0.3,18.35
40179,2,2/2/2016 17:25,2/2/2016 17:54,1,10.77,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.89407349,40.70084381,"-73.894073486328125,40.700843811035156",1,33,1,0.5,0,0,0.3,34.8
40180,2,2/2/2016 17:25,2/2/2016 18:14,1,15.94,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98789978,40.7606163,"-73.987899780273437,40.760616302490234",2,52,4.5,0.5,0,5.54,0.3,62.84
40181,2,2/2/2016 17:25,2/2/2016 18:17,2,21.53,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97525787,40.76522827,"-73.975257873535156,40.765228271484375",2,52,4.5,0.5,0,5.54,0.3,62.84
40182,1,2/2/2016 17:25,2/2/2016 18:15,1,17.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.986763,40.75007248,"-73.986763000488281,40.750072479248047",2,52,4.5,0.5,0,5.54,0.3,62.84
40183,2,2/2/2016 17:26,2/2/2016 18:11,2,19.68,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99015808,40.71495819,"-73.990158081054687,40.714958190917969",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40184,1,2/2/2016 17:26,2/2/2016 18:18,1,17.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9917984,40.75501633,"-73.991798400878906,40.755016326904297",2,52,4.5,0.5,0,5.54,0.3,62.84
40185,2,2/2/2016 17:26,2/2/2016 17:32,1,1.76,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.80910492,40.65412903,"-73.809104919433594,40.654129028320313",2,7.5,1,0.5,0,0,0.3,9.3
40186,2,2/2/2016 17:26,2/2/2016 18:40,2,18.51,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00605774,40.72720337,"-74.006057739257813,40.727203369140625",2,52,4.5,0.5,0,0,0.3,57.3
40187,1,2/2/2016 17:27,2/2/2016 17:51,3,13.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.88379669,40.77425003,"-73.883796691894531,40.774250030517578",2,37.5,1,0.5,0,0,0.3,39.3
40188,2,2/2/2016 17:28,2/2/2016 17:56,1,9.49,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.91790009,40.68175125,"-73.917900085449219,40.681751251220703",1,30,1,0.5,6.36,0,0.3,38.16
40189,1,2/2/2016 17:28,2/2/2016 17:35,2,3.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.79388428,40.66727829,"-73.793884277343750,40.667278289794922",2,11.5,1,0.5,0,0,0.3,13.3
40190,2,2/2/2016 17:28,2/2/2016 18:11,1,17.15,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99448395,40.75528717,"-73.994483947753906,40.755287170410156",2,52,4.5,0.5,0,5.54,0.3,62.84
40191,2,2/2/2016 17:29,2/2/2016 18:25,1,22.06,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98401642,40.76140976,"-73.984016418457031,40.761409759521484",1,52,4.5,0.5,18.85,5.54,0.3,81.69
40192,1,2/2/2016 17:29,2/2/2016 18:04,1,14.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.89606476,40.75175858,"-73.896064758300781,40.751758575439453",2,42.5,1,0.5,0,0,0.3,44.3
40193,1,2/2/2016 17:29,2/2/2016 18:05,1,16.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97963715,40.74883652,"-73.979637145996094,40.748836517333984",1,52,0,0.5,5.83,5.54,0.3,64.17
40194,2,2/2/2016 17:29,2/2/2016 18:21,1,18.14,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9936676,40.75762558,"-73.993667602539063,40.757625579833984",1,52,4.5,0.5,12.57,5.54,0.3,75.41
40195,1,2/2/2016 17:30,2/2/2016 18:09,1,18.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95256805,40.78417587,"-73.952568054199219,40.784175872802734",1,52,4.5,0.5,12.55,5.54,0.3,75.39
40196,2,2/2/2016 17:30,2/2/2016 17:48,2,5.36,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.73927307,40.67619324,"-73.739273071289062,40.676193237304688",2,18.5,1,0.5,0,0,0.3,20.3
40197,1,2/2/2016 17:30,2/2/2016 18:22,2,12.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97257233,40.66986847,"-73.972572326660156,40.669868469238281",2,45.5,1,0.5,0,0,0.3,47.3
40198,2,2/2/2016 17:30,2/2/2016 17:47,2,7.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.82893372,40.72563934,"-73.828933715820313,40.725639343261719",2,21.5,1,0.5,0,0,0.3,23.3
40199,2,2/2/2016 17:30,2/2/2016 18:15,1,16.91,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98487091,40.75033951,"-73.984870910644531,40.750339508056641",2,52,4.5,0.5,0,5.54,0.3,62.84
40200,2,2/2/2016 17:30,2/2/2016 18:14,1,17.29,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9818573,40.7560997,"-73.981857299804688,40.756099700927734",2,52,4.5,0.5,0,5.54,0.3,62.84
40201,1,2/2/2016 17:31,2/2/2016 18:31,2,16.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96424103,40.71963882,"-73.964241027832031,40.719638824462891",1,54,1,0.5,5,0,0.3,60.8
40202,2,2/2/2016 17:31,2/2/2016 18:12,2,18.42,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97440338,40.76150131,"-73.974403381347656,40.761501312255859",1,52,4.5,0.5,11.46,0,0.3,68.76
40203,2,2/2/2016 17:31,2/2/2016 18:22,1,24.29,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9210434,40.88225174,"-73.921043395996094,40.882251739501953",2,67,1,0.5,0,5.54,0.3,74.34
40204,1,2/2/2016 17:31,2/2/2016 18:09,3,17.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98830414,40.74593735,"-73.988304138183594,40.745937347412109",1,52,4.5,0.5,5,5.54,0.3,67.84
40205,2,2/2/2016 17:31,2/2/2016 17:54,1,11.64,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.86188507,40.76847076,"-73.861885070800781,40.768470764160156",1,33.5,1,0.5,7.06,0,0.3,42.36
40206,1,2/2/2016 17:32,2/2/2016 18:17,2,17.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98176575,40.76176834,"-73.981765747070312,40.761768341064453",1,52,4.5,0.5,11.45,0,0.3,68.75
40207,1,2/2/2016 17:32,2/2/2016 18:20,1,17.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99297333,40.73304749,"-73.992973327636719,40.733047485351563",1,52,4.5,0.5,12.55,5.54,0.3,75.39
40208,2,2/2/2016 17:32,2/2/2016 17:44,2,3.77,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.78134155,40.66846848,"-73.781341552734375,40.668468475341797",2,13.5,1,0.5,0,0,0.3,15.3
40209,2,2/2/2016 17:32,2/2/2016 18:09,1,9.04,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",4,N,-73.70304108,40.62699127,"-73.703041076660156,40.626991271972656",2,40.5,1,0.5,0,0,0.3,42.3
40210,1,2/2/2016 17:32,2/2/2016 17:53,1,6.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.74152374,40.68157196,"-73.741523742675781,40.681571960449219",2,20.5,1,0.5,0,0,0.3,22.3
40211,1,2/2/2016 17:32,2/2/2016 18:20,1,16.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9395752,40.71305084,"-73.939575195312500,40.713050842285156",1,49,1,0.5,14,0,0.3,64.8
40212,2,2/2/2016 17:33,2/2/2016 18:11,1,17.45,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98884583,40.74499893,"-73.988845825195313,40.744998931884766",1,52,4.5,0.5,15.71,5.54,0.3,78.55
40213,2,2/2/2016 17:33,2/2/2016 18:02,2,11.51,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.91593933,40.62366867,"-73.915939331054688,40.623668670654297",2,34,1,0.5,0,0,0.3,35.8
40214,1,2/2/2016 17:33,2/2/2016 18:23,1,12.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97746277,40.67615128,"-73.977462768554688,40.676151275634766",2,43.5,1,0.5,0,0,0.3,45.3
40215,2,2/2/2016 17:33,2/2/2016 18:29,1,20.79,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98062134,40.77509308,"-73.980621337890625,40.775093078613281",1,52,4.5,0.5,6,5.54,0.3,68.84
40216,2,2/2/2016 17:33,2/2/2016 18:13,1,16.18,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98667908,40.75566864,"-73.986679077148438,40.755668640136719",2,52,4.5,0.5,0,5.54,0.3,62.84
40217,1,2/2/2016 17:33,2/2/2016 18:05,1,17.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98069763,40.7478981,"-73.980697631835938,40.747898101806641",1,52,4.5,0.5,12.55,5.54,0.3,75.39
